index	prediction	ground_trouth
131	Equipment	Equipment
132	Preparation	Ingredient
133	Amount	Amount
134	Time	Time
135	Time	Preparation
136	Amount	Amount
137	Cooking technique	Preparation
138	Amount	Amount
139	Amount	Amount
140	Amount	Amount
141	Recipe	Ingredient
142	Preparation	Preparation
143	Preparation	Preparation
144	Knowledge	Knowledge
145	Recipe	Recipe
146	Recipe	Time
147	Amount	Amount
148	Ingredient	Ingredient
149	Preparation	Preparation
150	Recipe	Preparation
151	Equipment	Equipment
152	Ingredient	Ingredient
153	Ingredient	Ingredient
154	Preparation	Preparation
155	Ingredient	Ingredient
156	Ingredient	Ingredient
157	Amount	Ingredient
158	Ingredient	Ingredient
159	Amount	Preparation
160	Temperature	Temperature
161	Ingredient	Ingredient
162	Amount	Amount
163	Amount	Amount
164	Ingredient	Preparation
165	Preparation	Preparation
166	Amount	Preparation
167	Time	Preparation
168	Preparation	Preparation
169	Time	Time
170	Preparation	Preparation
171	Amount	Amount
172	Ingredient	Preparation
173	Preparation	Ingredient
174	Ingredient	Preparation
175	Temperature	Preparation
176	Ingredient	Ingredient
177	Ingredient	Ingredient
178	Time	Time
179	Recipe	Preparation
180	Recipe	Recipe
181	Knowledge	Ingredient
182	Amount	Amount
183	Amount	Amount
184	Amount	Amount
185	Amount	Ingredient
186	Ingredient	Preparation
187	Cooking technique	Cooking technique
188	Cooking technique	Cooking technique
189	Amount	Amount
190	Cooking technique	Time
191	Ingredient	Ingredient
192	Amount	Amount
193	Amount	Amount
194	Amount	Amount
195	Recipe	Ingredient
196	Ingredient	Ingredient
197	Preparation	Ingredient
198	Recipe	Ingredient
199	Recipe	Ingredient
200	Amount	Amount
201	Ingredient	Preparation
202	Cooking technique	Cooking technique
203	Cooking technique	Cooking technique
204	Cooking technique	Ingredient
205	Temperature	Temperature
206	Ingredient	Ingredient
207	Amount	Amount
208	Amount	Amount
209	Preparation	Preparation
210	Time	Time
211	Amount	Amount
212	Recipe	Preparation
213	Ingredient	Ingredient
214	Preparation	Preparation
215	Time	Time
216	Time	Preparation
217	Ingredient	Ingredient
218	Preparation	Ingredient
219	Knowledge	Knowledge
220	Preparation	Cooking technique
221	Recipe	Preparation
222	Recipe	Preparation
223	Temperature	Preparation
224	Recipe	Recipe
225	Cooking technique	Preparation
226	Ingredient	Ingredient
227	Recipe	Preparation
228	Cooking technique	Recipe
229	Amount	Amount
230	Preparation	Preparation
231	Ingredient	Ingredient
232	Knowledge	Ingredient
233	Preparation	Preparation
234	Preparation	Preparation
235	Preparation	Preparation
236	Preparation	Preparation
237	Cooking technique	Cooking technique
238	Amount	Amount
239	Amount	Amount
240	Preparation	Preparation
241	Cooking technique	Preparation
242	Amount	Amount
243	Ingredient	Ingredient
244	Ingredient	Ingredient
245	Preparation	Preparation
246	Cooking technique	Cooking technique
247	Cooking technique	Cooking technique
248	Recipe	Cooking technique
249	Preparation	Preparation
250	Preparation	Preparation
251	Amount	Amount
252	Ingredient	Preparation
253	Preparation	Preparation
254	Preparation	Preparation
255	Ingredient	Ingredient
256	Ingredient	Ingredient
257	Ingredient	Preparation
258	Knowledge	Ingredient
259	Ingredient	Ingredient
260	Ingredient	Ingredient
261	Amount	Amount
262	Preparation	Preparation
263	Cooking technique	Ingredient
264	Amount	Ingredient
265	Temperature	Temperature
266	Amount	Amount
267	Preparation	Preparation
